id,guardian_id,question,answer,status,similarity_score,llm_model,response_latency_ms,cited_document_ids,escalated_at,created_at
c4996d40-5e6e-4cf6-8d26-135a7038dbcf,null,when is the next school break?,"Okay, here's the information about the next school break for Grade 3 families:

According to the calendar, the Diwali Break begins from October 16, 2025, and lasts until October 24, 2025. After the break, school reopens for learners on October 28, 2025.

Sources:
1. C 062 (2025 26) School Schedule For Tuesday, 19th August 2025 — 2025-08-19
2. C 016 (2025 26) School Bus Routes For The AY 25 26 — 2025-11-01
3. C 054 (2025 26) Reminder Executive Committee Of The PTA For The AY 2025 26 At JBCN International School, Parel — 2025-08-12
4. C 004 (2025 26) FINAL REMINDER FOR CAFETERIA & SCHOOL BUS REGISTRATION — 2025-07-09
5. C 003 (2025 26) Reminder Myschoolone Orientation & Ancillary Services For AY 2025 26 — 2025-06-05
6. Ends (Whole School) — 2026-06-04
7. Quarter 4 (Whole School) — 2026-06-03
8. Day (Holiday & Whole School) — 2026-05-01
9. Didi Dada Day (Whole School) — 2026-04-30
10. Jayanti (Whole School & Holiday) — 2026-04-14
11. Ambedkar (Holiday & Whole School) — 2026-04-13
12. Term Ends (Holiday & Whole School) — 2026-04-05
13. Term Break Mid Break (Holiday & Whole School) — 2026-04-04
14. Mid (Holiday & Whole School) — 2026-04-03
15. Break GOOD FRIDAY (Holiday & Whole School) — 2026-04-02
16. Break Mid Term (Holiday & Whole School) — 2026-04-01
17. break (Holiday & Whole School) — 2026-03-31
18. Term Break Mid Term (Holiday & Whole School) — 2026-03-30
19. Quarter 3 (Whole School) — 2026-03-26
20. EID (Whole School & Holiday) — 2026-03-19
21. Gudi Padwa (Whole School & Holiday) — 2026-03-18
22. Holi (Whole School & Holiday) — 2026-03-03
23. Holiday (Whole School) — 2026-02-20
24. InspirUs (Whole School) — 2026-02-19
25. Shivaji (Holiday & Whole School) — 2026-02-18
26. Athletic me (Whole School) — 2026-02-03
27. and Field (Whole School) — 2026-02-03
28. Athletic me InspirUs and Field Track (Whole School) — 2026-02-02
29. Schools Championship for - Ends — 2026-01-31
30. Day (Whole School & Holiday) — 2026-01-26
31. Secondary (Whole School & Holiday) — 2026-01-26
32. Schools Cricket — 2026-01-19
33. Reopens for 3 Begins (Whole School) — 2026-01-06
34. School Learners Quarter (Whole School) — 2026-01-05
35. Christmas (Holiday & Whole School) — 2026-01-01
36. Carnival Ends (Whole School) — 2025-12-20
37. School reopens for Learners (Whole School) — 2025-10-28
38. Diwali Break Begins (Holiday & Whole School) — 2025-10-24
39. Changemaker Awards Day (Whole School) — 2025-10-08
40. Quarter 2 Begins (Whole School) — 2025-10-06
41. Quarter 1 Begins (Whole School) — 2025-10-03
42. Dussehra Gandhi Jayanthi (Holiday & Whole School) — 2025-10-02
43. Artopia-Interschool Competition (Primary & Secondary) — 2025-10-01
44. Ganesh Chaturthi (Whole School & Holiday) — 2025-08-29
45. Independence Day Holiday for Pre- primary & Primary (Whole School & Holiday) — 2025-08-15",answered,0.4428668840472359,gemini-2.0-flash,18569,"[""2496a2dc-ebe3-4277-b85c-6804742a9f9e"",""4738b239-a818-4e0f-ac5e-67218a1dca93"",""68572ef8-2aa4-4595-b04d-c394f58d721c"",""339a709f-e1ee-4315-a1b6-ca20279cce33"",""208dcc85-b2df-49f1-b95b-0addb146bcb0""]",null,2025-10-21 12:55:52.487871+00
bf9c96ff-5cdf-4b85-b677-a2e132b10e9b,null,is tomorrow a holiday?,"Yes, Tomorrow (22 Oct 2025) falls during Diwali Break Begins (Holiday & Whole School) (16 Oct 2025 – 24 Oct 2025). Classes resume on 25 Oct 2025.",answered,null,deterministic-calendar,1667,[],null,2025-10-21 12:55:03.578542+00
2cc535ff-e3e0-4201-84de-fda3e20d33dd,null,when is diwali break ending?,"The Diwali break for Grade 3 ends on October 24, 2025. School reopens for learners on Tuesday, October 28, 2025. During the Diwali celebration on Wednesday, October 15th, learners were encouraged to dress in festive attire and bring a small portion of dry snacks or sweets to share.

Sources:
1. C 081 (2025 26) Clarification About Diwali Break & School Reopening — 2025-10-24
2. Diwali Celebration Wednesday, 15th October — 2025-10-21
3. C 019 (2025 26) Parent Yearly Calendar AY 2025 26 — 2025-07-22
4. End Of Unit Reflection (parents) — 2025-10-21
5. C 127 (2025 26) Invitation To Attend Sound Healing Session On 10th October, 2025 — 2025-09-24
6. C 078 (2025 26) Invitation To Attend Values Based Parenting In The Digital Era By Ms. Toral Shah — 2025-09-10
7. Day (Holiday & Whole School) — 2026-05-01
8. Jayanti (Whole School & Holiday) — 2026-04-14
9. Ambedkar (Holiday & Whole School) — 2026-04-13
10. Term Ends (Holiday & Whole School) — 2026-04-05
11. Term Break Mid Break (Holiday & Whole School) — 2026-04-04
12. Mid (Holiday & Whole School) — 2026-04-03
13. Break GOOD FRIDAY (Holiday & Whole School) — 2026-04-02
14. Break Mid Term (Holiday & Whole School) — 2026-04-01
15. break (Holiday & Whole School) — 2026-03-31
16. Term Break Mid Term (Holiday & Whole School) — 2026-03-30
17. EID (Whole School & Holiday) — 2026-03-19
18. Gudi Padwa (Whole School & Holiday) — 2026-03-18
19. Holi (Whole School & Holiday) — 2026-03-03
20. Holiday (Whole School) — 2026-02-20
21. Shivaji (Holiday & Whole School) — 2026-02-18
22. Day (Whole School & Holiday) — 2026-01-26
23. Secondary (Whole School & Holiday) — 2026-01-26
24. Christmas (Holiday & Whole School) — 2026-01-01
25. Diwali Break Begins (Holiday & Whole School) — 2025-10-24
26. Dussehra Gandhi Jayanthi (Holiday & Whole School) — 2025-10-02
27. Ganesh Chaturthi (Whole School & Holiday) — 2025-08-29
28. Independence Day Holiday for Pre- primary & Primary (Whole School & Holiday) — 2025-08-15",answered,0.5936694565394174,gemini-2.0-flash,13969,"[""066f49cd-2f7a-427f-a971-f2f83e7c62a8"",""16330cf3-a155-442b-809b-faed1b91d86c"",""3738ff85-26d9-4ef1-8b66-f5a4547ee32e"",""c0c0c0ef-cd0b-4ed7-8fae-cf56769c1a78"",""86f8e0f8-0e56-4bed-9222-63b872e11890"",""cba44ec5-0b69-49fc-a258-9330579b25ef""]",null,2025-10-21 12:54:32.54172+00
2f4d27f5-5d63-4c1d-80ce-6ce781a79be4,null,is tomorrow a holiday?,"No, tomorrow, October 22, 2025, is not a holiday. The Diwali break is currently in progress, having started on October 16, 2025, and ending on October 24, 2025. School will reopen for learners on October 28, 2025. Therefore, regular school activities are not scheduled for tomorrow.

Sources:
1. C 091 (2025 26) Important Information Regarding Eid E Milad Holiday — 2025-09-05
2. Day (Holiday & Whole School) — 2026-05-01
3. Ambedkar (Holiday & Whole School) — 2026-04-13
4. Term Ends (Holiday & Whole School) — 2026-04-05
5. Term Break Mid Break (Holiday & Whole School) — 2026-04-04
6. Mid (Holiday & Whole School) — 2026-04-03
7. Break GOOD FRIDAY (Holiday & Whole School) — 2026-04-02
8. Break Mid Term (Holiday & Whole School) — 2026-04-01
9. Term Break Mid Term (Holiday & Whole School) — 2026-03-30
10. EID (Whole School & Holiday) — 2026-03-19
11. Gudi Padwa (Whole School & Holiday) — 2026-03-18
12. Holi (Whole School & Holiday) — 2026-03-03
13. Holiday (Whole School) — 2026-02-20
14. Jayanti (Whole School & Holiday) — 2026-02-19
15. Shivaji (Holiday & Whole School) — 2026-02-18
16. Day (Whole School & Holiday) — 2026-01-26
17. Secondary (Whole School & Holiday) — 2026-01-26
18. Christmas (Holiday & Whole School) — 2026-01-01
19. break (Holiday & Whole School) — 2025-12-22
20. Diwali Break Begins (Holiday & Whole School) — 2025-10-16
21. Dussehra Gandhi Jayanthi (Holiday & Whole School) — 2025-10-02
22. Ganesh Chaturthi (Whole School & Holiday) — 2025-08-27
23. Independence Day Holiday for Pre- primary & Primary (Whole School & Holiday) — 2025-08-15",answered,0.3635297793059425,gemini-2.0-flash,5557,"[""cf929918-72c4-4048-9a09-69aaf4353b6b""]",null,2025-10-21 12:43:49.578512+00
e5be2e1e-8502-4b63-99c6-32ed1077a0b5,null,is tomorrow holiday?,"Based on the provided documents and calendar context, tomorrow, October 22, 2025, is not a holiday. The Diwali break is currently in progress, having started on October 16, 2025, and ending on October 24, 2025. Therefore, school will remain closed for the Diwali break tomorrow. School reopens for learners on October 28, 2025.

Sources:
1. C 091 (2025 26) Important Information Regarding Eid E Milad Holiday — 2025-09-05
2. Day (Holiday & Whole School) — 2026-05-01
3. Ambedkar (Holiday & Whole School) — 2026-04-13
4. Term Ends (Holiday & Whole School) — 2026-04-05
5. Term Break Mid Break (Holiday & Whole School) — 2026-04-04
6. Mid (Holiday & Whole School) — 2026-04-03
7. Break GOOD FRIDAY (Holiday & Whole School) — 2026-04-02
8. Break Mid Term (Holiday & Whole School) — 2026-04-01
9. Term Break Mid Term (Holiday & Whole School) — 2026-03-30
10. EID (Whole School & Holiday) — 2026-03-19
11. Gudi Padwa (Whole School & Holiday) — 2026-03-18
12. Holi (Whole School & Holiday) — 2026-03-03
13. Holiday (Whole School) — 2026-02-20
14. Jayanti (Whole School & Holiday) — 2026-02-19
15. Shivaji (Holiday & Whole School) — 2026-02-18
16. Day (Whole School & Holiday) — 2026-01-26
17. Secondary (Whole School & Holiday) — 2026-01-26
18. Christmas (Holiday & Whole School) — 2026-01-01
19. break (Holiday & Whole School) — 2025-12-22
20. Diwali Break Begins (Holiday & Whole School) — 2025-10-16
21. Dussehra Gandhi Jayanthi (Holiday & Whole School) — 2025-10-02
22. Ganesh Chaturthi (Whole School & Holiday) — 2025-08-27
23. Independence Day Holiday for Pre- primary & Primary (Whole School & Holiday) — 2025-08-15",answered,0.4101240885850582,gemini-2.0-flash,6670,"[""cf929918-72c4-4048-9a09-69aaf4353b6b""]",null,2025-10-21 12:36:44.225159+00
857188c9-d284-4a4b-9c9c-71613a378f00,null,What homework do I have this week,"For Literary Week, Grade 3 learners have been assigned two RazPlus books by their HRTs to read in advance of their LRC session. During their LRC session in Literary Week, learners will participate in an inter-house reading quiz competition titled “The Reading Crusaders.” Literary Week 2025 will be celebrated from September 15th to 19th. I do not know of any other homework based on the available circulars.

Sources:
1. LITERARY WEEK — 2025-10-21
2. C 098 (2025 26) Literary Week 2025 (1) — 2025-10-21
3. Mental Health Week — 2025-10-21
4. C 141 (2025 26) World Mental Health Week – Dress Up In Shades Of Green — 2025-10-03
5. Grade 4 Led Shoe Donation Drive – Joy Of Sharing Week — 2025-10-21
6. C 056 (2025 26) Don’t Miss This A Chance To Meet The Fastest Man On Earth Usain Bolt — 2025-10-21
7. of Sharing Week Ends (Primary) — 2025-10-01
8. Joy of Sharing Week Begins (Primary) — 2025-09-29
9. Literary Week Begins (Primary) — 2025-09-15",answered,0.4212498598271453,gemini-2.0-flash,27907,"[""4e60578c-050f-4e61-81d7-19eb524a089f"",""bf8a33b9-92a0-48ec-b02a-c3bfbd4b8464"",""525760b4-6334-4e3d-ade8-fb05e63108b3"",""85e509d4-fafb-48fe-9d77-bcac355ff95d"",""e7aba5d3-c5c9-4dba-a452-aac15ae90aa3"",""907a1106-b1e8-47af-92c7-14639e0849d7""]",null,2025-10-21 12:36:34.158555+00
c08a2532-4c7a-4dcb-872f-6bcecbf8ae3e,null,when is the next holiday?,"Based on the provided documents and today's date, October 21, 2025, the next holiday was Diwali Break, which began on October 16, 2025. The next upcoming holiday is the break on December 22, 2025.

Sources:
1. C 091 (2025 26) Important Information Regarding Eid E Milad Holiday — 2025-09-05
2. Invite Parents As Mentors For Our Next Unit — 2025-10-21
3. Day (Holiday & Whole School) — 2026-05-01
4. Ambedkar (Holiday & Whole School) — 2026-04-13
5. Term Ends (Holiday & Whole School) — 2026-04-05
6. Term Break Mid Break (Holiday & Whole School) — 2026-04-04
7. Mid (Holiday & Whole School) — 2026-04-03
8. Break GOOD FRIDAY (Holiday & Whole School) — 2026-04-02
9. Break Mid Term (Holiday & Whole School) — 2026-04-01
10. Term Break Mid Term (Holiday & Whole School) — 2026-03-30
11. EID (Whole School & Holiday) — 2026-03-19
12. Gudi Padwa (Whole School & Holiday) — 2026-03-18
13. Holi (Whole School & Holiday) — 2026-03-03
14. Holiday (Whole School) — 2026-02-20
15. Jayanti (Whole School & Holiday) — 2026-02-19
16. Shivaji (Holiday & Whole School) — 2026-02-18
17. Day (Whole School & Holiday) — 2026-01-26
18. Secondary (Whole School & Holiday) — 2026-01-26
19. Christmas (Holiday & Whole School) — 2026-01-01
20. break (Holiday & Whole School) — 2025-12-22
21. Diwali Break Begins (Holiday & Whole School) — 2025-10-16
22. Dussehra Gandhi Jayanthi (Holiday & Whole School) — 2025-10-02
23. Ganesh Chaturthi (Whole School & Holiday) — 2025-08-27
24. Independence Day Holiday for Pre- primary & Primary (Whole School & Holiday) — 2025-08-15",answered,0.4377095407093421,gemini-2.0-flash,8373,"[""cf929918-72c4-4048-9a09-69aaf4353b6b"",""4911dc67-9244-46a0-b358-ebf557c4f3d9""]",null,2025-10-21 12:35:07.360065+00
e02f0602-db7c-417a-bfc3-069366aaf058,null,is tomorrow holiday?,"No, tomorrow, October 22, 2025, is not a holiday. The Diwali break is currently in progress, having begun on October 16, 2025, and ending on October 24, 2025. School will reopen for learners on October 28, 2025. Therefore, tomorrow falls within the Diwali break, but it is not specifically designated as a holiday on its own.

Sources:
1. C 091 (2025 26) Important Information Regarding Eid E Milad Holiday — 2025-09-05
2. Day (Holiday & Whole School) — 2026-05-01
3. Ambedkar (Holiday & Whole School) — 2026-04-13
4. Term Ends (Holiday & Whole School) — 2026-04-05
5. Term Break Mid Break (Holiday & Whole School) — 2026-04-04
6. Mid (Holiday & Whole School) — 2026-04-03
7. Break GOOD FRIDAY (Holiday & Whole School) — 2026-04-02
8. Break Mid Term (Holiday & Whole School) — 2026-04-01
9. Term Break Mid Term (Holiday & Whole School) — 2026-03-30
10. EID (Whole School & Holiday) — 2026-03-19
11. Gudi Padwa (Whole School & Holiday) — 2026-03-18
12. Holi (Whole School & Holiday) — 2026-03-03
13. Holiday (Whole School) — 2026-02-20
14. Jayanti (Whole School & Holiday) — 2026-02-19
15. Shivaji (Holiday & Whole School) — 2026-02-18
16. Day (Whole School & Holiday) — 2026-01-26
17. Secondary (Whole School & Holiday) — 2026-01-26
18. Christmas (Holiday & Whole School) — 2026-01-01
19. break (Holiday & Whole School) — 2025-12-22
20. Diwali Break Begins (Holiday & Whole School) — 2025-10-16
21. Dussehra Gandhi Jayanthi (Holiday & Whole School) — 2025-10-02
22. Ganesh Chaturthi (Whole School & Holiday) — 2025-08-27
23. Independence Day Holiday for Pre- primary & Primary (Whole School & Holiday) — 2025-08-15",answered,0.4101240885850582,gemini-2.0-flash,7703,"[""cf929918-72c4-4048-9a09-69aaf4353b6b""]",null,2025-10-21 12:27:57.984337+00
8b8ce127-499f-4e08-8bf2-1773240ba4c0,null,is tomorrow holiday?,"I do not know based on the available circulars. The documents provided do not specify whether tomorrow is a holiday. The documents include a list of holidays, but without knowing today's date, I cannot determine if tomorrow is a holiday.

Sources:
1. C 091 (2025 26) Important Information Regarding Eid E Milad Holiday — 2025-09-05
2. Day (Holiday & Whole School) — 2026-05-01
3. Ambedkar (Holiday & Whole School) — 2026-04-13
4. Term Ends (Holiday & Whole School) — 2026-04-05
5. Term Break Mid Break (Holiday & Whole School) — 2026-04-04
6. Mid (Holiday & Whole School) — 2026-04-03
7. Break GOOD FRIDAY (Holiday & Whole School) — 2026-04-02
8. Break Mid Term (Holiday & Whole School) — 2026-04-01
9. Term Break Mid Term (Holiday & Whole School) — 2026-03-30
10. EID (Whole School & Holiday) — 2026-03-19
11. Gudi Padwa (Whole School & Holiday) — 2026-03-18
12. Holi (Whole School & Holiday) — 2026-03-03
13. Holiday (Whole School) — 2026-02-20
14. Jayanti (Whole School & Holiday) — 2026-02-19
15. Shivaji (Holiday & Whole School) — 2026-02-18
16. Day (Whole School & Holiday) — 2026-01-26
17. Secondary (Whole School & Holiday) — 2026-01-26
18. Christmas (Holiday & Whole School) — 2026-01-01
19. break (Holiday & Whole School) — 2025-12-22
20. Diwali Break Begins (Holiday & Whole School) — 2025-10-16
21. Dussehra Gandhi Jayanthi (Holiday & Whole School) — 2025-10-02
22. Ganesh Chaturthi (Whole School & Holiday) — 2025-08-27
23. Independence Day Holiday for Pre- primary & Primary (Whole School & Holiday) — 2025-08-15",answered,0.4101179391848176,gemini-2.0-flash,5468,"[""cf929918-72c4-4048-9a09-69aaf4353b6b""]",null,2025-10-21 12:05:20.019225+00
99c52f26-fbf3-45c8-8f26-b01da6717b67,null,what should i bring for the field trip,"Grade 3 learners have two field trips planned. For the trip to Avarya Supermarket, each learner is required to bring Rs. 100 for shopping. For the trip to Nehru Science Centre, the circular does not specify items to bring. I do not know based on the available circulars.

Sources:
1. C 075 (2025 26) Academic Educational Field Trip — 2025-09-12
2. C 165 (2025 26) Educational Field Trip (1) — 2025-10-28
3. and Field (Whole School) — 2026-02-03
4. Athletic me InspirUs and Field Track (Whole School) — 2026-02-02
5. Edu Trip (Grade 3,4 3,4 & 5) (Primary) — 2026-01-15
6. Edu Trip (Grade (Primary) — 2026-01-14
7. Begins Edu Trip & 5) (Grade (Primary) — 2026-01-13
8. Edu Trip (Grade 4 (Primary) — 2026-01-12
9. Reports 6 - 12) Edu Trip (Grade 10 (Primary & Secondary) — 2025-12-18
10. Trip for (Grade (Primary & Secondary) — 2025-12-15",answered,0.5190500961117835,gemini-2.0-flash,8393,"[""4f0ce02e-a1f3-4a8f-b51f-ea1c6d132a18"",""f425db34-9d26-44b5-a065-181fe6d04888""]",null,2025-10-21 11:41:54.791274+00
b3d4a0b1-d418-4e5b-b9c7-2495e741c950,null,what uniform do they wear on friday?,"I do not know based on the available circulars. The provided document discusses a school holiday on Good Friday. It does not contain any information about school uniforms.

Sources:
1. Break GOOD FRIDAY (Holiday & Whole School) — 2026-04-02",answered,0.99,gemini-2.0-flash,5576,[],null,2025-10-21 11:41:00.895877+00
2d51e800-85a0-4aa6-b25c-409d91edddf1,null,What uniform do they wear on Friday,"I do not know based on the available circulars.

Sources:
1. Break GOOD FRIDAY (Holiday & Whole School) — 2026-04-02",answered,0.99,gemini-2.0-flash,4969,[],null,2025-10-21 11:11:12.600134+00
fee81155-ccc8-4ea2-89f7-60d676509696,null,What should I bring for the field trip?,"Grade 3 learners will be going on two field trips. For the trip to Avarya Supermarket, each learner is required to bring Rs. 100 for shopping. For the trip to Nehru Science Centre, the circular does not specify anything to bring.

Sources:
1. C 075 (2025 26) Academic Educational Field Trip — 2025-09-12
2. C 165 (2025 26) Educational Field Trip (1) — 2025-10-28
3. and Field (Whole School) — 2026-02-03
4. Athletic me InspirUs and Field Track (Whole School) — 2026-02-02
5. Edu Trip (Grade 3,4 3,4 & 5) (Primary) — 2026-01-15
6. Edu Trip (Grade (Primary) — 2026-01-14
7. Begins Edu Trip & 5) (Grade (Primary) — 2026-01-13
8. Edu Trip (Grade 4 (Primary) — 2026-01-12
9. Reports 6 - 12) Edu Trip (Grade 10 (Primary & Secondary) — 2025-12-18
10. Trip for (Grade (Primary & Secondary) — 2025-12-15",answered,0.5202595877454352,gemini-2.0-flash,11715,"[""4f0ce02e-a1f3-4a8f-b51f-ea1c6d132a18"",""f425db34-9d26-44b5-a065-181fe6d04888""]",null,2025-10-21 11:10:41.675818+00
